,employee_id,age,attrition,businesstravel,$_dailyrate,department,distancefromhome,education,educationfield,environmentsatisfaction,gender,$_hourlyrate,jobinvolvement,joblevel,jobrole,jobsatisfaction,maritalstatus,$_monthlyincome,$_monthlyrate,numcompaniesworked,overtime,%_percentsalaryhike,performancerating,relationshipsatisfaction,standardhours,stockoptionlevel,totalworkingyears,trainingtimeslastyear,worklifebalance,yearsatcompany,yearsincurrentrole,yearssincelastpromotion,yearswithcurrmanager,datebirth,$_salary,remotework
1305,1306,26,Yes,travel_rarely,241.43, research & development ,24,3,None,3,male,30.430541664483094,1,1, laboratory technician ,4,single,1950.0,5070.0,1,yes,18,3.0,2,part time,0,1.0,3,1.0,1,None,0,0,1997,23597.14717668389,yes
1306,1307,38,No,non_travel,556.26,None,10,3,None,3,female,108.07582316988902,3,2, healthcare representative ,3,None,4492.84,11681.39,3,no,19,3.0,3,part time,1,18.0,4,2.753769775842701,1,None,0,0,1985,83800.75961707805,yes
1307,1308,24,No,non_travel,219.45,None,17,2,other,4,male,27.429239673896653,2,1, laboratory technician ,2,married,1772.5,4608.5,1,no,21,4.0,4,part time,1,1.0,2,3.0,1,None,0,0,1999,21270.0,yes
1308,1309,30,Yes,travel_frequently,209.75,None,12,4,None,2,male,26.216915523875258,2,1, sales representative ,1,married,1694.17,4404.83,1,no,18,3.0,3,part time,1,1.0,2,4.0,1,None,0,0,1993,20330.0,yes
1309,1310,37,No,travel_rarely,990.68,None,2,3,marketing,4,male,123.83492401639566,3,2, sales executive ,3,married,8001.67,20804.33,4,no,11,3.0,3,full time,1,15.912762187184699,3,2.0,3,None,1,0,1986,96020.0,no
1310,1311,20,No,travel_rarely,290.04, research & development ,1,3,life sciences,4,female,36.25224705531651,2,1, research scientist ,2,None,2342.59,6090.75,1,no,13,3.157564468376098,4,part time,0,1.0,0,4.0,1,None,0,0,2003,28111.13,yes
1311,1312,43,No,non_travel,1715.48,None,14,4,other,2,male,214.4366038989098,2,4, research director ,4,divorced,13855.83,36025.17,4,no,14,3.0,3,full time,1,21.0,3,2.791614802806074,1,None,0,0,1980,166270.0,no
1312,1313,38,No,non_travel,290.04,None,27,1,life sciences,3,female,36.25,3,1, research scientist ,1,None,2342.59,6090.75,3,no,17,3.0,4,part time,0,8.0,3,2.0,0,None,0,0,1985,28111.13,yes
1313,1314,33,No,non_travel,556.26, sales ,8,4,marketing,3,male,69.53,3,2, sales executive ,3,divorced,4492.84,11681.39,0,no,12,3.0,4,part time,0,6.0,3,3.0,5,None,1,2,1990,53914.11,no
1314,1315,30,No,non_travel,214.91,None,3,3,None,3,female,26.86,3,1, research scientist ,3,None,1735.83,4513.17,1,no,20,4.0,3,part time,1,1.0,2,2.746554734222864,1,None,0,0,1993,20830.0,no
1315,1316,29,No,non_travel,556.26, sales ,44,2,medical,2,female,69.53069653571825,3,2, sales executive ,3,None,4492.84,11681.39,1,no,14,3.0,1,part time,1,9.926617910235917,5,2.0,6,None,1,2,1994,53914.11,no
1316,1317,20,Yes,non_travel,104.1,None,10,1,medical,4,male,13.01,3,1, research scientist ,3,single,84083.0,2186.17,1,no,11,3.0,4,part time,0,28.211494151825992,5,3.0,1,None,1,1,2003,10090.0,yes
1317,1318,35,No,non_travel,290.04,None,20,3,None,20,male,33.989524616967316,2,1, laboratory technician ,3,married,2342.59,6090.75,1,no,18,3.0,3,part time,2,1.0,3,3.0,1,None,0,0,1988,26356.679332860134,no
1318,1319,37,No,non_travel,290.04,None,10,2,life sciences,4,male,36.25243565248264,4,1, research scientist ,4,single,2575.6194338599785,6090.75,3,no,17,3.0,1,part time,0,6.16890834511476,2,2.747837442723189,1,None,0,0,1986,28111.13,yes
1319,1320,38,No,non_travel,811.06,None,1,3,None,3,female,101.38,3,3, manufacturing director ,3,single,6550.83,17032.17,4,yes,14,3.1455610616648615,4,part time,0,10.0,4,2.7640004115644055,1,None,0,0,1985,78610.0,yes
1320,1321,29,No,non_travel,272.59,None,10,3,None,3,male,34.0711868491726,3,1, sales representative ,3,single,2201.67,5724.33,1,no,11,3.0,3,part time,0,1.0,6,2.74860350283833,1,None,0,0,1994,26420.0,no
1321,1322,35,No,non_travel,556.26,None,2,4,None,4,female,69.5309367132976,3,2, healthcare representative ,1,divorced,4492.84,11681.39,2,no,11,3.0,1,part time,1,16.0,2,4.0,1,None,0,0,1988,53914.11,yes
1322,1323,38,No,travel_rarely,290.04,None,2,5,medical,4,male,73.16161595356934,3,1, research scientist ,3,married,2342.59,6090.75,6,yes,13,3.0,2,part time,1,11.241018704749113,0,1.0,1,None,0,1,1985,56729.409103867685,yes
1323,1324,34,No,travel_rarely,528.36,None,8,5,life sciences,2,female,66.04319316044445,3,2, manufacturing director ,1,None,4267.5,11095.5,3,no,14,3.0,3,part time,1,9.542169633481372,3,2.754094392774925,0,None,0,0,1989,51210.0,yes
1324,1325,23,Yes,non_travel,290.04,None,6,3,life sciences,3,male,32.276428240803256,4,1, laboratory technician ,1,None,2342.59,6090.75,1,yes,21,4.0,3,part time,2,1.0,2,3.0,0,None,0,0,2000,25028.38059468585,no
1325,1326,24,No,non_travel,277.95,None,9,3,life sciences,3,male,34.742024958823514,2,1, laboratory technician ,2,divorced,2245.0,5837.0,1,no,11,3.0,3,part time,3,6.091729018220047,4,3.0,1,None,0,0,1999,26940.0,no
1326,1327,29,Yes,travel_rarely,290.04,None,1,2,life sciences,2,female,36.252239972149795,2,1, laboratory technician ,1,married,2342.59,6090.75,1,no,11,3.0,4,part time,1,1.0,1,3.0,1,None,0,0,1994,28111.13,yes
1327,1328,40,No,travel_frequently,525.57,None,16,4,medical,1,male,65.69499255371937,2,2, laboratory technician ,3,None,4245.0,11037.0,6,no,14,3.0,4,part time,0,10.0,6,3.0,1,None,0,0,1983,50940.0,yes
1328,1329,30,No,travel_rarely,556.26, research & development ,2,3,None,3,female,69.53078560662175,2,2, manufacturing director ,4,single,4492.84,11681.39,5,no,24,4.0,2,part time,0,12.0,4,2.0,0,None,0,0,1993,53914.11,yes
1329,1330,45,No,non_travel,234.62,None,2,3,None,2,female,29.33,2,1, research scientist ,3,None,2121.329367074057,4927.0,1,no,14,3.0,4,part time,0,1.0,3,3.0,1,None,0,0,1978,22740.0,yes
1330,1331,27,No,non_travel,290.04,None,3,3,medical,4,male,36.25,3,1, research scientist ,4,married,2342.59,6090.75,1,no,11,3.0,3,part time,3,0.0,6,2.0,0,None,0,0,1996,28111.13,yes
1331,1332,37,No,non_travel,556.26,None,16,4,marketing,4,male,69.53067062419066,2,2, sales executive ,3,None,4758.104084269242,11681.39,4,no,19,3.1533104416431357,4,part time,2,9.0,2,3.0,1,None,0,0,1986,53914.11,yes
1332,1333,32,No,non_travel,238.75,None,1,3,life sciences,4,male,29.841084513756226,3,1, laboratory technician ,4,divorced,1928.33,5013.67,0,no,12,3.1603930846918717,2,part time,1,4.0,2,3.0,3,None,0,2,1991,23140.0,yes
1333,1334,53,No,travel_rarely,1582.77,None,8,3,marketing,1,male,197.8475409079992,3,4, sales executive ,4,married,13173.457763403714,33238.2,5,no,14,3.0,3,full time,1,28.0,3,3.0,2,None,2,2,1970,153407.07,yes
1334,1335,37,No,non_travel,1032.49,None,19,2,None,19,male,129.06061040388272,3,3, sales executive ,2,single,8662.240368781799,21682.23,1,yes,13,3.0,4,part time,0,16.365020487185866,2,3.0,10,None,0,9,1986,100071.84,no
1335,1336,32,Yes,travel_rarely,290.04,None,25,4,None,1,male,36.25223995151497,3,1, laboratory technician ,4,None,2342.59,6090.75,1,no,24,4.0,3,part time,0,1.0,2,1.0,1,None,0,1,1991,28111.13,yes
1336,1337,58,Yes,travel_frequently,245.56,None,2,1,None,4,male,30.692243937953158,2,1, laboratory technician ,4,divorced,2210.9810345429196,5156.67,9,no,14,3.0,4,part time,1,3.0,3,2.0,1,None,0,0,1965,23800.0,yes
1337,1338,43,No,travel_rarely,556.26,None,8,3,None,1,female,69.53049421130511,3,2, manufacturing director ,2,divorced,4492.84,11681.39,4,no,21,4.0,3,part time,1,4.0,2,4.0,1,None,0,0,1980,53914.11,no
1338,1339,21,Yes,travel_rarely,290.04, research & development ,18,1,other,4,female,36.25243491390964,3,1, research scientist ,4,single,2342.59,6090.75,1,no,19,3.1597716875239374,1,part time,0,6.258238711085521,3,2.0,1,None,0,0,2002,28111.13,no
1339,1340,34,No,non_travel,207.17,None,48,3,life sciences,48,male,25.89448492738268,3,1, laboratory technician ,2,None,1673.33,4350.67,1,no,14,3.0,2,part time,2,1.0,3,3.0,1,None,1,0,1989,20080.0,yes
1340,1341,58,No,non_travel,1088.7,None,5,3,None,3,female,136.0873943185287,2,3, healthcare representative ,2,divorced,8793.33,22862.67,2,no,13,3.1432113332410285,4,full time,1,24.0,3,3.0,6,None,0,4,1965,105520.0,no
1341,1342,48,No,non_travel,233.07,None,20,4,medical,4,male,29.132081886054355,3,1, research scientist ,3,married,1882.5,4894.5,4,no,17,3.0,1,part time,2,13.0,2,2.0,0,None,0,0,1975,22590.0,no
1342,1343,32,No,non_travel,290.04,None,1,3,life sciences,3,female,36.25239277127822,2,1, laboratory technician ,2,married,2342.59,6090.75,6,no,20,3.1592661380240505,3,part time,0,5.0,3,3.0,3,None,0,2,1991,28111.13,yes
1343,1344,25,Yes,non_travel,248.96,None,19,2,marketing,3,male,31.117950725263796,2,1, sales representative ,2,married,2238.885284179089,5228.17,1,yes,18,3.161133890147565,3,part time,3,5.6048200812699225,2,3.0,1,None,0,0,1998,24130.0,no
1344,1345,40,No,non_travel,1032.49, sales ,10,4,marketing,1,male,129.06,2,3, sales executive ,2,divorced,8339.32,21682.23,2,no,12,3.0,2,part time,1,11.0,2,2.0,1,None,0,0,1983,100071.84,yes
1345,1346,19,Yes,non_travel,218.83,None,21,3,other,4,male,27.35,2,1, sales representative ,2,single,1991.91740099548,4595.5,1,yes,13,3.0,2,part time,0,1.0,3,4.0,1,None,0,0,2004,21210.0,no
1346,1347,20,Yes,travel_rarely,290.04, research & development ,4,3,technical degree,1,male,36.252239972149795,3,1, laboratory technician ,1,single,2342.59,6090.75,1,no,19,3.0,2,part time,0,1.0,2,3.0,1,None,0,0,2003,28111.13,no
1347,1348,33,No,travel_rarely,556.26,None,1,3,None,2,female,69.53055360981229,2,2, healthcare representative ,4,None,4492.84,11681.39,0,no,14,3.0,1,part time,0,6.0,3,3.0,5,None,1,4,1990,53914.11,yes
1348,1349,58,Yes,travel_rarely,255.77,None,2,3,None,4,male,31.96921500188648,3,1, research scientist ,3,single,2294.7056783938897,5371.17,4,no,24,4.0,1,part time,0,7.0,4,3.0,1,None,0,0,1965,24790.0,no
1349,1350,40,Yes,non_travel,1361.29,None,24,3,None,2,female,170.16121063868658,4,4, sales executive ,2,single,11357.727330927355,28587.0,4,no,16,3.0,4,full time,0,22.0,2,2.0,1,None,0,0,1983,131940.0,yes
1350,1351,29,Yes,travel_rarely,290.04,None,10,3,None,4,female,36.25,2,1, research scientist ,1,single,2342.59,6090.75,6,yes,20,4.0,3,part time,0,3.0,5,3.0,0,None,0,0,1994,28111.13,yes
1351,1352,47,No,travel_rarely,429.52,None,18,2,life sciences,4,female,69.30582251726464,3,2, sales executive ,4,single,3469.17,9019.83,1,yes,17,3.0,3,part time,0,9.0,0,3.0,9,None,0,7,1976,53739.77762807531,no
1352,1353,18,No,non_travel,290.04,None,5,2,None,2,male,36.25,3,1, research scientist ,4,None,2342.59,6090.75,1,no,15,3.0,4,part time,0,6.258228835386658,2,3.0,0,None,0,0,2005,28111.13,yes
1353,1354,20,Yes,non_travel,268.25,None,16,3,medical,4,female,33.53,2,1, research scientist ,1,None,2397.0699583482,5633.33,1,yes,15,3.0,1,part time,0,1.0,2,3.0,1,None,0,0,2003,26000.0,no
1354,1355,42,No,non_travel,1888.4,None,5,2,None,4,male,236.051996358407,3,5, manager ,3,None,15252.5,39656.5,6,no,13,3.0,2,full time,0,21.0,3,4.0,1,None,0,0,1981,183030.0,yes
1355,1356,50,No,travel_rarely,245.56, research & development ,9,3,None,1,male,61.04952614065601,3,1, laboratory technician ,4,married,1983.33,5156.67,4,no,18,3.1514791442300334,2,part time,0,8.0,5,3.0,1,None,0,0,1973,47338.096970743514,yes
1356,1357,37,Yes,travel_rarely,492.87,None,11,2,medical,1,female,61.61,1,2, healthcare representative ,2,None,3980.83,10350.17,5,no,15,3.0,1,part time,0,15.0,2,1.0,1,None,0,0,1986,47770.0,yes
1357,1358,38,No,non_travel,556.26,None,3,4,life sciences,2,male,112.42784980057243,3,2, sales executive ,4,None,4492.84,11681.39,8,yes,12,3.0,3,part time,0,19.0,1,3.0,1,None,0,0,1985,87175.17761981046,no
1358,1359,36,Yes,non_travel,556.26,None,15,3,None,1,male,69.53066358678055,3,2, laboratory technician ,3,divorced,4758.104052346806,11681.39,7,no,14,3.0,2,part time,1,9.0,3,2.0,1,None,0,0,1987,53914.11,yes
1359,1360,28,No,travel_rarely,108.54, sales ,10,1,medical,4,male,13.56447430001907,3,1, sales representative ,2,married,87667.0,2279.33,1,no,22,4.0,2,part time,0,29.510411451351594,5,3.0,1,None,0,0,1995,10520.0,yes
1360,1361,43,No,non_travel,1032.49,None,25,3,None,3,male,129.06067215948852,2,3, sales executive ,4,None,8662.235240181886,21682.23,5,no,13,3.0,3,part time,1,18.0,5,3.0,1,None,0,0,1980,100071.84,yes
1361,1362,21,Yes,travel_rarely,290.04, research & development ,10,3,None,3,female,36.252236277668395,2,1, laboratory technician ,1,single,2342.59,6090.75,1,no,13,3.1574824053735413,1,part time,0,1.0,6,2.0,1,None,1,0,2002,28111.13,yes
1362,1363,51,Yes,travel_rarely,253.91,None,4,4,None,1,male,31.737480759054186,3,1, research scientist ,3,married,2279.4461873948435,5332.17,9,no,12,3.1664270342180765,3,part time,3,18.0,2,4.0,10,None,2,7,1972,24610.0,no
1363,1364,37,No,non_travel,556.26, sales ,10,4,None,4,female,69.53063284801851,2,2, sales executive ,4,divorced,4758.107227085439,11681.39,2,yes,14,3.1528747666222916,3,part time,3,8.0,5,3.0,1,None,0,0,1986,53914.11,no
1364,1365,28,Yes,non_travel,267.84, research & development ,1,3,medical,1,male,33.478113054869986,2,1, laboratory technician ,2,divorced,2393.6713653141,5624.67,1,no,15,3.1606752490138708,1,part time,2,5.8641128182673725,2,3.0,1,None,0,0,1995,25960.0,no
1365,1366,50,Yes,non_travel,487.81,None,1,4,None,4,male,60.97450063699717,3,2, sales executive ,3,single,4196.983703753169,10244.0,3,yes,14,3.0,4,part time,0,5.0,4,3.0,0,None,0,0,1973,47280.0,yes
1366,1367,34,No,non_travel,290.04,None,3,4,None,3,male,36.252428829701095,2,1, research scientist ,4,None,2342.59,6090.75,3,no,17,3.0,4,part time,3,6.0,2,3.0,0,None,0,0,1989,28111.13,yes
1367,1368,38,No,travel_rarely,758.44,None,2,2,marketing,4,male,94.80364279371376,3,3, sales executive ,2,single,6125.83,15927.17,7,no,16,3.0,3,part time,0,12.71253425250353,2,3.0,1,None,0,0,1985,73510.0,yes
1368,1369,42,No,non_travel,556.26,None,29,3,None,2,male,69.53093132491489,1,2, laboratory technician ,4,None,4492.84,11681.39,4,no,19,3.0,1,part time,0,16.0,3,3.0,1,None,0,0,1981,53914.11,no
1369,1370,18,Yes,non_travel,290.04,None,8,1,None,3,male,36.25243858339422,3,1, laboratory technician ,3,single,2342.59,6090.75,1,no,12,3.0,4,part time,0,6.25822883604409,0,3.0,0,None,0,0,2005,28111.13,yes
1370,1371,41,No,non_travel,491.73,None,12,4,None,2,male,61.464621414041815,3,1, laboratory technician ,4,None,3971.67,10326.33,3,yes,11,3.0,1,full time,1,6.0,4,2.7542978558476756,1,None,0,0,1982,47660.0,no
1371,1372,35,No,travel_rarely,232.97, research & development ,1,4,medical,4,male,29.118905917357527,2,1, laboratory technician ,3,None,1881.67,4892.33,6,no,12,3.0,2,part time,1,5.471871497210797,2,3.0,8,None,1,7,1988,22580.0,yes
1372,1373,32,No,non_travel,291.67, sales ,2,1,None,3,female,36.4571365466338,3,1, sales representative ,1,None,2589.073376481836,6125.17,1,no,12,3.0,3,full time,3,1.0,3,3.0,1,None,0,0,1991,28270.0,yes
1373,1374,22,Yes,non_travel,294.36,None,3,4,life sciences,3,male,36.79,2,1, research scientist ,4,married,2377.5,6181.5,0,yes,11,3.0,2,full time,1,1.0,5,3.0,0,None,0,0,2001,28530.0,yes
1374,1375,44,No,non_travel,236.27,None,26,3,None,26,male,29.53163362227006,1,1, research scientist ,3,single,2134.846934851653,4961.67,2,no,13,3.1616920995267157,4,part time,0,6.0,3,3.0,0,None,0,0,1979,22900.0,yes
1375,1376,41,Yes,non_travel,217.39,None,5,2,life sciences,1,male,27.171429060569224,2,1, research scientist ,1,None,1755.83,4565.17,6,no,17,3.0,1,part time,1,5.0,2,1.0,1,None,0,0,1982,21070.0,yes
1376,1377,40,No,travel_frequently,556.26,None,2,4,None,2,male,69.53070013402396,3,2, sales executive ,2,None,4758.1014939027,11681.39,5,no,12,3.0,4,part time,3,9.824930754567006,2,3.0,0,None,0,0,1983,53914.11,no
1377,1378,24,Yes,non_travel,228.02,None,17,2,life sciences,4,female,28.49966983177999,3,1, laboratory technician ,2,None,1841.67,4788.33,1,no,13,3.0,1,part time,1,1.0,3,1.0,1,None,0,0,1999,22100.0,yes
1378,1379,42,No,travel_frequently,1360.98,None,26,5,medical,1,female,170.12248500018208,3,3, research director ,1,married,10992.5,28580.5,3,yes,17,3.0,3,part time,0,21.015194582361158,6,3.0,1,None,0,0,1981,131910.0,no
1379,1380,49,No,non_travel,1973.98, research & development ,4,2,medical,1,male,246.7496548498913,2,5, manager ,3,married,16380.653777405472,41453.67,2,no,13,3.116524434060988,3,full time,1,23.0,2,4.0,1,None,0,0,1974,191324.62,yes
1380,1381,48,No,travel_rarely,290.04,None,2,2,technical degree,4,male,56.97115091001779,4,1, laboratory technician ,2,single,2342.59,6090.75,5,no,11,3.0,3,part time,0,7.0,4,2.0,1,None,0,0,1975,44175.863409017766,yes
1381,1382,29,No,travel_rarely,556.26, research & development ,7,3,None,3,male,69.53055360981229,3,2, healthcare representative ,4,None,4492.84,11681.39,1,no,11,3.0,2,part time,2,6.0,2,3.0,6,None,1,0,1994,53914.11,yes
1382,1383,48,No,non_travel,1884.48, research & development ,1,3,life sciences,4,male,235.5621830861327,2,5, research director ,4,single,15220.83,39574.17,6,no,12,3.0,3,part time,0,28.228834595214057,3,4.0,1,None,0,0,1975,182650.0,yes
1383,1384,34,No,non_travel,290.04,None,20,3,technical degree,3,female,36.25,4,1, research scientist ,3,None,2342.59,6090.75,0,no,17,3.0,4,part time,0,2.0,5,2.0,1,None,0,0,1989,28111.13,yes
1384,1385,19,No,non_travel,290.04,None,25,3,life sciences,2,female,36.25,4,1, research scientist ,4,single,2342.59,6090.75,1,no,12,3.0,4,part time,0,1.0,2,3.0,1,None,0,1,2004,28111.13,yes
1385,1386,23,No,non_travel,290.04,None,1,2,None,4,male,36.25,3,1, research scientist ,3,None,2342.59,6090.75,1,no,22,4.0,4,part time,1,1.0,2,3.0,1,0.0,0,1,2000,28111.13,no
1386,1387,25,Yes,travel_frequently,115.35,None,32,1,None,3,male,275.5420949581596,1,1, sales representative ,4,single,93167.0,2422.33,1,yes,14,3.216394024410843,4,part time,0,1.0,4,3.0,1,None,1,0,1998,213649.71695716184,yes
1387,1388,42,No,non_travel,244.73,None,34,4,medical,2,female,30.58963983127396,4,2, research scientist ,2,married,2204.167282113406,5139.33,6,yes,16,3.0,4,part time,0,18.0,2,3.0,1,None,0,0,1981,23720.0,no
1388,1389,51,No,travel_frequently,292.81,None,6,2,medical,2,female,36.6,2,1, laboratory technician ,3,single,2365.0,6149.0,0,no,14,3.0,2,full time,0,8.0,6,2.0,7,None,7,7,1972,28380.0,no
1389,1390,45,No,travel_frequently,1863.44,None,25,3,medical,2,female,232.9309634836349,3,5, manager ,2,None,15050.83,39132.17,3,no,22,4.0,3,full time,0,22.0,4,3.0,0,None,0,0,1978,180610.0,no
1390,1391,27,No,non_travel,290.04,None,11,3,medical,3,female,36.25239277127822,4,1, sales representative ,4,married,2342.59,6090.75,8,no,14,3.1592661380240505,2,part time,1,5.0,4,3.0,1,None,0,0,1996,28111.13,yes
1391,1392,18,No,non_travel,166.21,None,1,3,None,4,female,20.774340240314846,3,1, laboratory technician ,4,single,1342.5,3490.5,1,no,15,3.0,3,part time,0,0.0,5,4.0,0,None,0,0,2005,16110.0,no
1392,1393,31,Yes,travel_frequently,290.04,None,2,3,None,3,female,36.252320903553034,2,1, sales representative ,4,single,2342.59,6090.75,7,no,14,3.0,3,part time,0,3.0,3,4.0,1,None,0,0,1992,28111.13,yes
1393,1394,31,Yes,travel_frequently,290.04,None,1,4,life sciences,2,female,36.252440302379334,1,1, sales representative ,3,single,2342.59,6090.75,1,no,12,3.1598127148162996,2,part time,0,6.2582293304747445,3,3.0,1,None,0,0,1992,28111.13,no
1394,1395,31,Yes,travel_rarely,290.04,None,8,3,life sciences,1,female,36.25244397142262,2,1, research scientist ,2,None,2342.59,6090.75,1,no,12,3.0,3,part time,0,6.2582194553063815,3,4.0,1,None,0,0,1992,28111.13,no
1395,1396,27,No,travel_rarely,290.04,None,11,1,life sciences,2,male,36.25,3,1, laboratory technician ,1,married,2342.59,6090.75,0,no,14,3.0,2,part time,0,6.0,3,4.0,5,None,1,4,1996,28111.13,no
1396,1397,39,Yes,non_travel,290.04,None,2,3,None,1,female,36.25263563325525,2,1, laboratory technician ,1,single,2575.6042880526657,6090.75,2,yes,23,4.0,2,part time,0,11.0,2,4.0,1,None,0,0,1984,28111.13,yes
1397,1398,44,No,travel_frequently,491.94,None,1,5,marketing,1,female,61.49060189834006,3,2, sales executive ,3,married,3973.33,10330.67,7,no,12,3.155687898050566,3,part time,1,11.0,4,2.0,1,None,0,0,1979,47680.0,no
1398,1399,30,No,non_travel,131.44, research & development ,25,3,None,25,male,16.428077083625105,3,1, research scientist ,3,None,1275.4993002994395,2760.33,1,no,13,3.0,2,part time,2,1.0,2,2.0,1,None,0,0,1993,12740.0,no
1399,1400,35,No,travel_rarely,248.03,None,26,1,life sciences,4,male,31.001701931133876,3,1, sales representative ,3,None,2003.33,5208.67,1,no,13,3.1588031536165806,1,part time,1,1.0,3,3.0,1,0.0,0,0,1988,24040.0,yes
1400,1401,24,Yes,travel_frequently,290.04,None,9,3,None,2,male,36.25,3,1, laboratory technician ,1,None,2342.59,6090.75,2,no,11,3.0,3,part time,0,6.25823821612561,2,2.0,0,None,0,0,1999,28111.13,no
1401,1402,24,No,non_travel,209.75,None,13,2,None,4,female,26.216910499487497,3,1, sales representative ,2,married,1917.484320217359,4404.83,1,no,13,3.0,3,part time,1,1.0,2,2.747140866808625,1,None,0,0,1999,20330.0,yes
1402,1403,28,Yes,non_travel,264.23,None,2,2,medical,3,male,33.0267930582188,2,1, laboratory technician ,1,single,2364.060558805864,5548.83,7,no,11,3.161675824944189,3,part time,0,8.0,2,2.0,0,None,0,0,1995,25610.0,yes
1403,1404,28,No,travel_rarely,161.26,None,1,3,life sciences,1,male,20.155307128318036,2,1, research scientist ,3,None,1519.9441505452912,3386.5,1,no,14,3.0,4,part time,1,1.0,2,1.0,1,None,0,0,1995,15630.0,no
1404,1405,33,No,non_travel,659.08,None,8,5,None,4,male,94.43891739750516,3,2, healthcare representative ,3,None,5323.33,13840.67,2,no,17,3.0,1,part time,0,14.0,6,3.0,0,None,0,0,1990,73227.16851341259,yes
1405,1406,39,No,travel_rarely,864.19,None,6,3,None,2,female,108.02,3,3, manufacturing director ,2,single,7282.559105346145,18148.0,4,no,18,3.14398663915388,4,part time,0,9.0,3,3.0,2,None,2,2,1984,83760.0,no
1406,1407,42,No,non_travel,499.47,None,2,3,medical,3,male,62.43201745349939,2,1, laboratory technician ,2,married,4034.17,10488.83,4,no,14,3.154680020632682,2,full time,1,9.144096025595424,3,2.7532342414904822,1,None,0,0,1981,48410.0,yes
1407,1408,29,No,travel_rarely,290.04,None,9,3,None,3,male,36.25,4,1, research scientist ,3,married,2342.59,6090.75,6,no,18,3.0,1,part time,2,6.25823821612561,2,2.0,1,0.0,0,0,1994,28111.13,no
1408,1409,35,No,travel_rarely,290.04,None,1,3,None,4,male,36.25243701114161,2,1, laboratory technician ,1,None,2575.6194414766396,6090.75,1,no,19,3.0,2,part time,0,6.168905976724384,3,3.0,3,None,1,2,1988,28111.13,no
1409,1410,35,Yes,travel_rarely,213.98,None,14,3,None,14,female,32.354908095920464,3,1, laboratory technician ,1,None,1728.33,4493.67,1,no,12,3.0,4,part time,1,1.0,2,3.0,1,None,0,0,1988,25089.243856529396,yes
1410,1411,34,No,non_travel,306.63,None,13,4,medical,13,male,38.32740684022794,3,1, research scientist ,4,single,2476.67,6439.33,1,no,13,3.0,3,full time,0,6.486959548893574,4,2.7474782420956787,1,None,0,0,1989,29720.0,no
1411,1412,26,No,travel_rarely,290.04,None,3,3,None,1,female,36.252252530012676,3,1, research scientist ,4,None,2575.6356860878755,6090.75,1,no,21,4.0,1,part time,0,1.0,5,3.0,1,None,0,0,1997,28111.13,yes
1412,1413,36,No,travel_rarely,703.13,None,1,4,life sciences,2,female,87.89081755005935,3,2, sales executive ,3,single,5679.17,14765.83,6,no,13,3.0,1,full time,0,11.950506590646166,5,3.0,1,None,0,0,1987,68150.0,yes
1413,1414,50,No,non_travel,1973.98,None,24,3,marketing,24,male,246.7498901894578,3,5, manager ,3,married,15943.72,41453.67,4,yes,16,3.1186245071688807,3,full time,1,29.462103289995664,2,3.0,1,None,0,0,1973,191324.62,no
1414,1415,42,No,travel_rarely,1973.98,None,9,2,None,4,male,246.74969673577297,2,5, manager ,4,None,16380.650614469803,41453.67,8,no,22,4.0,4,full time,0,24.0,2,3.0,1,None,0,1,1981,191324.62,no
1415,1416,35,No,non_travel,277.54,None,7,2,life sciences,3,male,74.1501906281909,2,1, laboratory technician ,4,None,2241.67,5828.33,1,no,18,3.0,4,part time,1,11.413150702467835,5,2.0,1,None,0,1,1988,57495.91559430352,no
1416,1417,46,No,travel_rarely,1812.47,None,1,4,life sciences,4,male,226.56,4,4, manager ,1,None,15056.526334347376,38061.83,1,no,15,3.0,2,full time,0,27.0,5,1.0,26,None,0,12,1977,175670.0,no
1417,1418,18,Yes,travel_frequently,161.88, sales ,3,2,medical,2,female,20.23266757249461,3,1, sales representative ,4,single,1525.022364111991,3399.5,1,yes,12,3.0,3,part time,0,0.0,2,4.0,0,None,0,0,2005,15690.0,yes
1418,1419,29,No,non_travel,431.99,None,5,3,None,1,male,53.99740230656404,2,2, sales executive ,2,divorced,3489.17,9071.83,1,yes,13,3.15707854345208,2,part time,1,10.0,3,2.0,10,None,0,9,1994,41870.0,yes
1419,1420,31,No,non_travel,556.26,None,5,4,life sciences,1,female,69.53070337513404,3,2, sales executive ,4,None,4492.84,11681.39,1,no,11,3.0,1,part time,2,10.0,2,2.7548950464808617,10,None,0,2,1992,53914.11,yes
1420,1421,41,No,travel_rarely,1032.49,None,23,2,None,4,male,129.06,3,3, sales executive ,3,single,8339.32,21682.23,3,no,16,3.0,4,part time,0,21.0,2,3.0,2,None,0,2,1982,100071.84,yes
1421,1422,38,No,travel_rarely,341.1,None,4,2,None,4,female,42.635028857502746,3,1, laboratory technician ,3,None,2994.207099264704,7163.0,7,no,19,3.0,4,full time,1,7.0,5,2.7493268813255676,0,None,0,0,1985,33060.0,yes
1422,1423,32,Yes,travel_rarely,143.72,None,2,4,life sciences,4,male,17.96282647386283,3,1, laboratory technician ,2,single,1376.1531047673368,3018.17,1,no,12,3.0,1,part time,0,1.0,2,3.0,1,None,0,0,1991,13930.0,yes
